-	-	PUNCT	HYPH	O
1	1	NUM	CD	O
.	.	PUNCT	.	O
0	0	PUNCT	NFP	O
,	,	PUNCT	,	O
p	p	PUNCT	LS	O
<	<	X	XX	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
05	05	NUM	CD	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

These	these	DET	DT	O
results	result	NOUN	NNS	O
suggest	suggest	VERB	VBP	O
that	that	ADP	IN	O
activation	activation	NOUN	NN	O
tasks	task	NOUN	NNS	O
such	such	ADJ	JJ	O
as	as	ADP	IN	O
"	"	PUNCT	``	O
speaking	speak	VERB	VBG	O
aloud	aloud	ADV	RB	O
"	"	PUNCT	''	O
could	could	VERB	MD	O
be	be	VERB	VB	O
used	use	VERB	VBN	O
for	for	ADP	IN	O
objective	objective	ADJ	JJ	O
assessment	assessment	NOUN	NN	O
of	of	ADP	IN	O
dyskinesia	dyskinesia	ADJ	JJ	B-Disease
severity	severity	NOUN	NN	O
.	.	PUNCT	.	O

Urine	Urine	PROPN	NNP	O
N	n	NOUN	NN	O
-	-	PUNCT	HYPH	O
acetyl	acetyl	NOUN	NN	O
-	-	PUNCT	HYPH	O
beta	beta	NOUN	NN	O
-	-	PUNCT	HYPH	O
D	d	NOUN	NN	O
-	-	PUNCT	HYPH	O
glucosaminidase	glucosaminidase	NOUN	NN	O
-	-	PUNCT	HYPH	O
-	-	PUNCT	HYPH	O
a	a	DET	DT	O
marker	marker	NOUN	NN	O
of	of	ADP	IN	O
tubular	tubular	ADJ	JJ	O
damage	damage	NOUN	NN	O
?	?	PUNCT	.	O

BACKGROUND	BACKGROUND	NOUN	NNS	O
:	:	PUNCT	:	O
Although	although	ADP	IN	O
an	an	DET	DT	O
indicator	indicator	NOUN	NN	O
of	of	ADP	IN	O
renal	renal	ADJ	JJ	B-Disease
tubular	tubular	ADJ	JJ	I-Disease
dysfunction	dysfunction	NOUN	NN	I-Disease
,	,	PUNCT	,	O
an	an	DET	DT	O
increased	increased	ADJ	JJ	O
urinary	urinary	ADJ	JJ	O
N	n	NOUN	NN	O
-	-	PUNCT	HYPH	O
acetyl	acetyl	NOUN	NN	O
-	-	PUNCT	HYPH	O
beta	beta	NOUN	NN	O
-	-	PUNCT	HYPH	O
D	d	NOUN	NN	O
-	-	PUNCT	HYPH	O
glucosaminidase	glucosaminidase	NOUN	NN	O
(	(	PUNCT	-LRB-	O
NAG	NAG	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
activity	activity	NOUN	NN	O
might	may	VERB	MD	O
reflect	reflect	VERB	VB	O
increased	increase	VERB	VBN	O
lysosomal	lysosomal	ADJ	JJ	O
activity	activity	NOUN	NN	O
in	in	ADP	IN	O
renal	renal	ADJ	JJ	O
tubular	tubular	ADJ	JJ	O
cells	cell	NOUN	NNS	O
.	.	PUNCT	.	O

METHODS	METHODS	PROPN	NNP	O
:	:	PUNCT	:	O
Puromycin	Puromycin	PROPN	NNP	B-Chemical
aminonucleoside	aminonucleoside	ADP	IN	I-Chemical
(	(	PUNCT	-LRB-	O
PAN	PAN	PROPN	NNP	B-Chemical
)	)	PUNCT	-RRB-	O
was	be	VERB	VBD	O
administered	administer	VERB	VBN	O
to	to	ADP	IN	O
Sprague	Sprague	PROPN	NNP	O
Dawley	Dawley	PROPN	NNP	O
rats	rat	NOUN	NNS	O
to	to	PART	TO	O
induce	induce	VERB	VB	O
proteinuria	proteinuria	NOUN	NN	B-Disease
.	.	PUNCT	.	O

Total	total	ADJ	JJ	O
protein	protein	NOUN	NN	O
,	,	PUNCT	,	O
albumin	albumin	NOUN	NN	O
,	,	PUNCT	,	O
NAG	NAG	PROPN	NNP	O
activity	activity	NOUN	NN	O
and	and	CCONJ	CC	O
protein	protein	NOUN	NN	O
electrophoretic	electrophoretic	ADJ	JJ	O
pattern	pattern	NOUN	NN	O
were	be	VERB	VBD	O
assessed	assess	VERB	VBN	O
in	in	ADP	IN	O
daily	daily	ADJ	JJ	O
urine	urine	NOUN	NN	O
samples	sample	NOUN	NNS	O
for	for	ADP	IN	O
33	33	NUM	CD	O
days	day	NOUN	NNS	O
.	.	PUNCT	.	O

The	the	DET	DT	O
morphological	morphological	ADJ	JJ	O
appearance	appearance	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
kidneys	kidney	NOUN	NNS	O
was	be	VERB	VBD	O
examined	examine	VERB	VBN	O
on	on	ADP	IN	O
days	day	NOUN	NNS	O
three	three	NUM	CD	O
,	,	PUNCT	,	O
four	four	NUM	CD	O
,	,	PUNCT	,	O
six	six	NUM	CD	O
,	,	PUNCT	,	O
eight	eight	NUM	CD	O
and	and	CCONJ	CC	O
thirty	thirty	NUM	CD	O
three	three	NUM	CD	O
and	and	CCONJ	CC	O
the	the	DET	DT	O
NAG	NAG	PROPN	NNP	O
isoenzyme	isoenzyme	NOUN	NN	O
patterns	pattern	NOUN	NNS	O
on	on	ADP	IN	O
days	day	NOUN	NNS	O
zero	zero	NUM	CD	O
,	,	PUNCT	,	O
four	four	NUM	CD	O
,	,	PUNCT	,	O
eight	eight	NUM	CD	O
and	and	CCONJ	CC	O
thirty	thirty	NUM	CD	O
three	three	NUM	CD	O
.	.	PUNCT	.	O

RESULTS	results	NOUN	NN	O
:	:	PUNCT	:	O
Following	follow	VERB	VBG	O
intravenous	intravenous	ADJ	JJ	O
PAN	PAN	PROPN	NNP	B-Chemical
urine	urine	NOUN	NN	O
volume	volume	NOUN	NN	O
and	and	CCONJ	CC	O
urine	urine	NOUN	NN	O
NAG	NAG	PROPN	NNP	O
activity	activity	NOUN	NN	O
increased	increase	VERB	VBD	O
significantly	significantly	ADV	RB	O
by	by	ADP	IN	O
day	day	NOUN	NN	O
two	two	NUM	CD	O
,	,	PUNCT	,	O
but	but	CCONJ	CC	O
returned	return	VERB	VBD	O
to	to	ADP	IN	O
normal	normal	ADJ	JJ	O
by	by	ADP	IN	O
day	day	NOUN	NN	O
four	four	NUM	CD	O
.	.	PUNCT	.	O

After	after	ADP	IN	O
day	day	NOUN	NN	O
four	four	NUM	CD	O
all	all	DET	DT	O
treated	treat	VERB	VBN	O
animals	animal	NOUN	NNS	O
exhibited	exhibit	VERB	VBD	O
a	a	DET	DT	O
marked	marked	ADJ	JJ	O
rise	rise	NOUN	NN	O
in	in	ADP	IN	O
urine	urine	NOUN	NN	O
albumin	albumin	NOUN	NN	O
,	,	PUNCT	,	O
total	total	ADJ	JJ	O
protein	protein	NOUN	NN	O
excretion	excretion	NOUN	NN	O
and	and	CCONJ	CC	O
NAG	NAG	PROPN	NNP	O
activity	activity	NOUN	NN	O
.	.	PUNCT	.	O

Electrophoresis	electrophoresis	NOUN	NN	O
showed	show	VERB	VBD	O
a	a	DET	DT	O
generalised	generalised	ADJ	JJ	O
increase	increase	NOUN	NN	O
in	in	ADP	IN	O
middle	middle	ADJ	JJ	O
and	and	CCONJ	CC	O
high	high	ADJ	JJ	O
molecular	molecular	ADJ	JJ	O
weight	weight	NOUN	NN	O
urine	urine	NOUN	NN	O
proteins	protein	NOUN	NNS	O
from	from	ADP	IN	O
day	day	NOUN	NN	O
four	four	NUM	CD	O
onwards	onwards	ADV	RB	O
.	.	PUNCT	.	O

Protein	protein	NOUN	NN	O
droplets	droplet	NOUN	NNS	O
first	first	ADV	RB	O
appeared	appear	VERB	VBD	O
prominent	prominent	ADJ	JJ	O
in	in	ADP	IN	O
tubular	tubular	ADJ	JJ	O
cells	cell	NOUN	NNS	O
on	on	ADP	IN	O
day	day	NOUN	NN	O
four	four	NUM	CD	O
.	.	PUNCT	.	O

Peak	peak	NOUN	NN	O
urine	urine	NOUN	NN	O
NAG	NAG	PROPN	NNP	O
activity	activity	NOUN	NN	O
and	and	CCONJ	CC	O
a	a	DET	DT	O
change	change	NOUN	NN	O
in	in	ADP	IN	O
NAG	NAG	PROPN	NNP	O
isoenzyme	isoenzyme	NOUN	NN	O
pattern	pattern	NOUN	NN	O
coincided	coincide	VERB	VBD	O
with	with	ADP	IN	O
both	both	CCONJ	CC	O
the	the	DET	DT	O
peak	peak	NOUN	NN	O
proteinuria	proteinuria	NOUN	NN	B-Disease
and	and	CCONJ	CC	O
the	the	DET	DT	O
reduction	reduction	NOUN	NN	O
in	in	ADP	IN	O
intracellular	intracellular	ADJ	JJ	O
protein	protein	NOUN	NN	O
and	and	CCONJ	CC	O
NAG	NAG	PROPN	NNP	O
droplets	droplet	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
day	day	NOUN	NN	O
six	six	NUM	CD	O
onwards	onwards	ADV	RB	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

CONCLUSIONS	conclusion	NOUN	NNS	O
:	:	PUNCT	:	O
This	this	DET	DT	O
animal	animal	NOUN	NN	O
model	model	NOUN	NN	O
demonstrates	demonstrate	VERB	VBZ	O
that	that	ADP	IN	O
an	an	DET	DT	O
increase	increase	NOUN	NN	O
in	in	ADP	IN	O
lysosomal	lysosomal	ADJ	JJ	O
turnover	turnover	NOUN	NN	O
and	and	CCONJ	CC	O
hence	hence	ADV	RB	O
urine	urine	NOUN	NN	O
NAG	NAG	PROPN	NNP	O
activity	activity	NOUN	NN	O
,	,	PUNCT	,	O
occurs	occur	VERB	VBZ	O
when	when	ADV	WRB	O
increased	increase	VERB	VBN	O
protein	protein	NOUN	NN	O
is	be	VERB	VBZ	O
presented	present	VERB	VBN	O
to	to	ADP	IN	O
the	the	DET	DT	O
tubular	tubular	ADJ	JJ	O
cells	cell	NOUN	NNS	O
.	.	PUNCT	.	O

Urine	Urine	PROPN	NNP	O
NAG	NAG	PROPN	NNP	O
activity	activity	NOUN	NN	O
is	be	VERB	VBZ	O
thus	thus	ADV	RB	O
a	a	DET	DT	O
measure	measure	NOUN	NN	O
of	of	ADP	IN	O
altered	altered	ADJ	JJ	O
function	function	NOUN	NN	O
in	in	ADP	IN	O
the	the	DET	DT	O
renal	renal	ADJ	JJ	O
tubules	tubule	NOUN	NNS	O
and	and	CCONJ	CC	O
not	not	ADV	RB	O
simply	simply	ADV	RB	O
an	an	DET	DT	O
indicator	indicator	NOUN	NN	O
of	of	ADP	IN	O
damage	damage	NOUN	NN	O
.	.	PUNCT	.	O

Cauda	Cauda	PROPN	NNP	B-Disease
equina	equina	VERB	VBD	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
after	after	ADP	IN	O
spinal	spinal	ADJ	JJ	O
anaesthesia	anaesthesia	NOUN	NN	O
with	with	ADP	IN	O
hyperbaric	hyperbaric	ADJ	JJ	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
lignocaine	lignocaine	NOUN	NN	B-Chemical
:	:	PUNCT	:	O
a	a	DET	DT	O
review	review	NOUN	NN	O
of	of	ADP	IN	O
six	six	NUM	CD	O
cases	case	NOUN	NNS	O
of	of	ADP	IN	O
cauda	cauda	NOUN	NN	B-Disease
equina	equina	NOUN	NN	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
reported	report	VERB	VBN	O
to	to	ADP	IN	O
the	the	DET	DT	O
Swedish	Swedish	PROPN	NNP	O
Pharmaceutical	Pharmaceutical	PROPN	NNP	O
Insurance	Insurance	PROPN	NNP	O
1993	1993	NUM	CD	O
-	-	SYM	SYM	O
1997	1997	NUM	CD	O
.	.	PUNCT	.	O

Six	six	NUM	CD	O
cases	case	NOUN	NNS	O
of	of	ADP	IN	O
cauda	cauda	NOUN	NN	B-Disease
equina	equina	NOUN	NN	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
with	with	ADP	IN	O
varying	vary	VERB	VBG	O
severity	severity	NOUN	NN	O
were	be	VERB	VBD	O
reported	report	VERB	VBN	O
to	to	ADP	IN	O
the	the	DET	DT	O
Swedish	Swedish	PROPN	NNP	O
Pharmaceutical	Pharmaceutical	PROPN	NNP	O
Insurance	Insurance	PROPN	NNP	O
during	during	ADP	IN	O
the	the	DET	DT	O
period	period	NOUN	NN	O
1993	1993	NUM	CD	O
-	-	SYM	SYM	O
1997	1997	NUM	CD	O
.	.	PUNCT	.	O

All	all	DET	DT	O
were	be	VERB	VBD	O
associated	associate	VERB	VBN	O
with	with	ADP	IN	O
spinal	spinal	ADJ	JJ	O
anaesthesia	anaesthesia	NOUN	NN	O
using	use	VERB	VBG	O
hyperbaric	hyperbaric	ADJ	JJ	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
lignocaine	lignocaine	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

Five	five	NUM	CD	O
cases	case	NOUN	NNS	O
had	have	VERB	VBD	O
single	single	ADJ	JJ	O
-	-	PUNCT	HYPH	O
shot	shot	NOUN	NN	O
spinal	spinal	ADJ	JJ	O
anaesthesia	anaesthesia	NOUN	NN	O
and	and	CCONJ	CC	O
one	one	PRON	PRP	O
had	have	VERB	VBD	O
a	a	DET	DT	O
repeat	repeat	NOUN	NN	O
spinal	spinal	NOUN	NN	O
anaesthetic	anaesthetic	ADJ	JJ	O
due	due	ADJ	JJ	O
to	to	ADP	IN	O
inadequate	inadequate	ADJ	JJ	O
block	block	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
dose	dose	NOUN	NN	O
of	of	ADP	IN	O
hyperbaric	hyperbaric	ADJ	JJ	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
lignocaine	lignocaine	NOUN	NN	B-Chemical
administered	administer	VERB	VBD	O
ranged	range	VERB	VBN	O
from	from	ADP	IN	O
60	60	NUM	CD	O
to	to	ADP	IN	O
120	120	NUM	CD	O
mg	mg	NOUN	NN	O
.	.	PUNCT	.	O

Three	three	NUM	CD	O
of	of	ADP	IN	O
the	the	DET	DT	O
cases	case	NOUN	NNS	O
were	be	VERB	VBD	O
most	most	ADV	RBS	O
likely	likely	ADV	RB	O
caused	cause	VERB	VBN	O
by	by	ADP	IN	O
direct	direct	ADJ	JJ	O
neurotoxicity	neurotoxicity	NOUN	NN	B-Disease
of	of	ADP	IN	O
hyperbaric	hyperbaric	ADJ	JJ	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
lignocaine	lignocaine	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

In	in	ADP	IN	O
the	the	DET	DT	O
other	other	ADJ	JJ	O
3	3	NUM	CD	O
cases	case	NOUN	NNS	O
,	,	PUNCT	,	O
direct	direct	ADJ	JJ	O
neurotoxicity	neurotoxicity	NOUN	NN	B-Disease
was	be	VERB	VBD	O
also	also	ADV	RB	O
probable	probable	ADJ	JJ	O
,	,	PUNCT	,	O
but	but	CCONJ	CC	O
unfortunately	unfortunately	ADV	RB	O
radiological	radiological	ADJ	JJ	O
investigations	investigation	NOUN	NNS	O
were	be	VERB	VBD	O
not	not	ADV	RB	O
done	do	VERB	VBN	O
to	to	PART	TO	O
definitely	definitely	ADV	RB	O
exclude	exclude	VERB	VB	O
a	a	DET	DT	O
compressive	compressive	ADJ	JJ	O
aetiology	aetiology	NOUN	NN	O
.	.	PUNCT	.	O

All	all	DET	DT	O
cases	case	NOUN	NNS	O
sustained	sustain	VERB	VBD	O
permanent	permanent	ADJ	JJ	O
neurological	neurological	ADJ	JJ	B-Disease
deficits	deficit	NOUN	NNS	I-Disease
.	.	PUNCT	.	O

We	-PRON-	PRON	PRP	O
recommend	recommend	VERB	VBP	O
that	that	DET	DT	O
hyperbaric	hyperbaric	ADJ	JJ	O
lignocaine	lignocaine	NOUN	NN	B-Chemical
should	should	VERB	MD	O
be	be	VERB	VB	O
administered	administer	VERB	VBN	O
in	in	ADP	IN	O
concentrations	concentration	NOUN	NNS	O
not	not	ADV	RB	O
greater	great	ADJ	JJR	O
than	than	ADP	IN	O
2	2	NUM	CD	O
%	%	NOUN	NN	O
and	and	CCONJ	CC	O
at	at	ADP	IN	O
a	a	DET	DT	O
total	total	ADJ	JJ	O
dose	dose	NOUN	NN	O
preferably	preferably	ADV	RB	O
not	not	ADV	RB	O
exceeding	exceed	VERB	VBG	O
60	60	NUM	CD	O
mg	mg	NOUN	NN	O
.	.	PUNCT	.	O

Systemic	systemic	ADJ	JJ	O
toxicity	toxicity	NOUN	NN	B-Disease
following	follow	VERB	VBG	O
administration	administration	NOUN	NN	O
of	of	ADP	IN	O
sirolimus	sirolimus	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
formerly	formerly	ADV	RB	O
rapamycin	rapamycin	NOUN	NN	B-Chemical
)	)	PUNCT	-RRB-	O
for	for	ADP	IN	O
psoriasis	psoriasis	NOUN	NN	B-Disease
:	:	PUNCT	:	O
association	association	NOUN	NN	O
of	of	ADP	IN	O
capillary	capillary	ADJ	JJ	B-Disease
leak	leak	NOUN	NN	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
with	with	ADP	IN	O
apoptosis	apoptosis	NOUN	NN	O
of	of	ADP	IN	O
lesional	lesional	ADJ	JJ	O
lymphocytes	lymphocyte	NOUN	NNS	O
.	.	PUNCT	.	O

BACKGROUND	BACKGROUND	NOUN	NNS	O
:	:	PUNCT	:	O
Sirolimus	Sirolimus	PROPN	NNP	B-Chemical
(	(	PUNCT	-LRB-	O
formerly	formerly	ADV	RB	O
rapamycin	rapamycin	NOUN	NN	B-Chemical
)	)	PUNCT	-RRB-	O
is	be	VERB	VBZ	O
an	an	DET	DT	O
immunosuppressive	immunosuppressive	ADJ	JJ	O
agent	agent	NOUN	NN	O
that	that	DET	WDT	O
interferes	interfere	VERB	VBZ	O
with	with	ADP	IN	O
T	T	PROPN	NNP	O
-	-	PUNCT	HYPH	O
cell	cell	NOUN	NN	O
activation	activation	NOUN	NN	O
.	.	PUNCT	.	O

After	after	ADP	IN	O
2	2	NUM	CD	O
individuals	individual	NOUN	NNS	O
with	with	ADP	IN	O
psoriasis	psoriasis	NOUN	NN	B-Disease
developed	develop	VERB	VBD	O
a	a	DET	DT	O
capillary	capillary	ADJ	JJ	B-Disease
leak	leak	NOUN	NN	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
following	follow	VERB	VBG	O
treatment	treatment	NOUN	NN	O
with	with	ADP	IN	O
oral	oral	ADJ	JJ	O
sirolimus	sirolimus	NOUN	NN	B-Chemical
lesional	lesional	ADJ	JJ	O
skin	skin	NOUN	NN	O
cells	cell	NOUN	NNS	O
and	and	CCONJ	CC	O
activated	activate	VERB	VBN	O
peripheral	peripheral	ADJ	JJ	O
blood	blood	NOUN	NN	O
cells	cell	NOUN	NNS	O
were	be	VERB	VBD	O
analyzed	analyze	VERB	VBN	O
for	for	ADP	IN	O
induction	induction	NOUN	NN	O
of	of	ADP	IN	O
apoptosis	apoptosis	NOUN	NN	O
.	.	PUNCT	.	O

OBSERVATIONS	observation	NOUN	NNS	O
:	:	PUNCT	:	O
A	a	DET	DT	O
keratome	keratome	NOUN	NN	O
skin	skin	NOUN	NN	O
specimen	speciman	NOUN	NNS	O
from	from	ADP	IN	O
1	1	NUM	CD	O
patient	patient	NOUN	NN	O
with	with	ADP	IN	O
sirolimus	sirolimus	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induced	ADJ	JJ	O
capillary	capillary	ADJ	JJ	B-Disease
leak	leak	NOUN	NN	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
had	have	VERB	VBD	O
a	a	DET	DT	O
2	2	NUM	CD	O
.	.	PUNCT	.	O
3	3	NUM	CD	O
-	-	PUNCT	:	O
fold	fold	ADJ	JJ	O
increase	increase	NOUN	NN	O
in	in	ADP	IN	O
percentage	percentage	NOUN	NN	O
of	of	ADP	IN	O
apoptotic	apoptotic	ADJ	JJ	O
cells	cell	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
to	to	ADP	IN	O
48	48	NUM	CD	O
%	%	NOUN	NN	O
)	)	PUNCT	-RRB-	O
compared	compare	VERB	VBN	O
with	with	ADP	IN	O
an	an	DET	DT	O
unaffected	unaffected	ADJ	JJ	O
sirolimus	sirolimus	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
treated	treat	VERB	VBN	O
patient	patient	NOUN	NN	O
with	with	ADP	IN	O
psoriasis	psoriasis	NOUN	NN	B-Disease
(	(	PUNCT	-LRB-	O
21	21	NUM	CD	O
%	%	NOUN	NN	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

Activated	activate	VERB	VBN	O
peripheral	peripheral	ADJ	JJ	O
blood	blood	NOUN	NN	O
T	t	NOUN	NN	O
cells	cell	VERB	VBZ	O
from	from	ADP	IN	O
patients	patient	NOUN	NNS	O
with	with	ADP	IN	O
psoriasis	psoriasis	NOUN	NN	B-Disease
tended	tend	VERB	VBD	O
to	to	PART	TO	O
exhibit	exhibit	VERB	VB	O
greater	great	ADJ	JJR	O
spontaneous	spontaneous	ADJ	JJ	O
or	or	CCONJ	CC	O
dexamethasone	dexamethasone	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induced	ADJ	JJ	O
apoptosis	apoptosis	NOUN	NN	O
than	than	ADP	IN	O
did	do	VERB	VBD	O
normal	normal	ADJ	JJ	O
T	T	PROPN	NNP	O
cells	cell	NOUN	NNS	O
,	,	PUNCT	,	O
particularly	particularly	ADV	RB	O
in	in	ADP	IN	O
the	the	DET	DT	O
presence	presence	NOUN	NN	O
of	of	ADP	IN	O
sirolimus	sirolimus	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

CONCLUSIONS	conclusion	NOUN	NNS	O
:	:	PUNCT	:	O
Severe	severe	ADJ	JJ	O
adverse	adverse	ADJ	JJ	O
effects	effect	NOUN	NNS	O
of	of	ADP	IN	O
sirolimus	sirolimus	NOUN	NN	B-Chemical
include	include	VERB	VBP	O
fever	fever	NOUN	NN	B-Disease
,	,	PUNCT	,	O
anemia	anemia	NOUN	NN	B-Disease
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
capillary	capillary	ADJ	JJ	B-Disease
leak	leak	NOUN	NN	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
.	.	PUNCT	.	O

These	these	DET	DT	O
symptoms	symptom	NOUN	NNS	O
may	may	VERB	MD	O
be	be	VERB	VB	O
the	the	DET	DT	O
result	result	NOUN	NN	O
of	of	ADP	IN	O
drug	drug	NOUN	NN	O
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
apoptosis	apoptosis	NOUN	NN	O
of	of	ADP	IN	O
lesional	lesional	ADJ	JJ	O
leukocytes	leukocyte	NOUN	NNS	O
,	,	PUNCT	,	O
especially	especially	ADV	RB	O
activated	activate	VERB	VBN	O
T	T	PROPN	NNP	O
lymphocytes	lymphocyte	NOUN	NNS	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
possibly	possibly	ADV	RB	O
release	release	VERB	VB	O
of	of	ADP	IN	O
inflammatory	inflammatory	ADJ	JJ	O
mediators	mediator	NOUN	NNS	O
.	.	PUNCT	.	O

Because	because	ADP	IN	O
patients	patient	NOUN	NNS	O
with	with	ADP	IN	O
severe	severe	ADJ	JJ	O
psoriasis	psoriasis	NOUN	NN	B-Disease
may	may	VERB	MD	O
develop	develop	VERB	VB	O
capillary	capillary	ADJ	JJ	B-Disease
leak	leak	NOUN	NN	I-Disease
from	from	ADP	IN	O
various	various	ADJ	JJ	O
systemic	systemic	ADJ	JJ	O
therapies	therapy	NOUN	NNS	O
,	,	PUNCT	,	O
clinical	clinical	ADJ	JJ	O
monitoring	monitoring	NOUN	NN	O
is	be	VERB	VBZ	O
advisable	advisable	ADJ	JJ	O
for	for	ADP	IN	O
patients	patient	NOUN	NNS	O
with	with	ADP	IN	O
inflammatory	inflammatory	ADJ	JJ	B-Disease
diseases	disease	NOUN	NNS	I-Disease
who	who	PRON	WP	O
are	be	VERB	VBP	O
treated	treat	VERB	VBN	O
with	with	ADP	IN	O
immune	immune	ADJ	JJ	O
modulators	modulator	NOUN	NNS	O
.	.	PUNCT	.	O

Effect	effect	NOUN	NN	O
of	of	ADP	IN	O
lithium	lithium	NOUN	NN	B-Chemical
maintenance	maintenance	NOUN	NN	O
therapy	therapy	NOUN	NN	O
on	on	ADP	IN	O
thyroid	thyroid	NOUN	NN	O
and	and	CCONJ	CC	O
parathyroid	parathyroid	ADJ	JJ	O
function	function	NOUN	NN	O
.	.	PUNCT	.	O

OBJECTIVES	objectives	NOUN	NN	O
:	:	PUNCT	:	O
To	to	PART	TO	O
assess	assess	VERB	VB	O
changes	change	NOUN	NNS	O
induced	induce	VERB	VBN	O
by	by	ADP	IN	O
lithium	lithium	NOUN	NN	B-Chemical
maintenance	maintenance	NOUN	NN	O
therapy	therapy	NOUN	NN	O
on	on	ADP	IN	O
the	the	DET	DT	O
incidence	incidence	NOUN	NN	O
of	of	ADP	IN	O
thyroid	thyroid	NOUN	NN	O
,	,	PUNCT	,	O
parathyroid	parathyroid	NOUN	NN	O
and	and	CCONJ	CC	O
ion	ion	NOUN	NN	O
alterations	alteration	NOUN	NNS	O
.	.	PUNCT	.	O

These	these	DET	DT	O
were	be	VERB	VBD	O
evaluated	evaluate	VERB	VBN	O
with	with	ADP	IN	O
respect	respect	NOUN	NN	O
to	to	ADP	IN	O
the	the	DET	DT	O
duration	duration	NOUN	NN	O
of	of	ADP	IN	O
lithium	lithium	NOUN	NN	B-Chemical
therapy	therapy	NOUN	NN	O
,	,	PUNCT	,	O
age	age	NOUN	NN	O
,	,	PUNCT	,	O
sex	sex	NOUN	NN	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
family	family	NOUN	NN	O
history	history	NOUN	NN	O
(	(	PUNCT	-LRB-	O
whether	whether	ADP	IN	O
or	or	CCONJ	CC	O
not	not	ADV	RB	O
the	the	DET	DT	O
patient	patient	NOUN	NN	O
had	have	VERB	VBD	O
a	a	DET	DT	O
first	first	ADJ	JJ	O
-	-	PUNCT	HYPH	O
degree	degree	NOUN	NN	O
relative	relative	NOUN	NN	O
with	with	ADP	IN	O
thyroid	thyroid	NOUN	NN	B-Disease
disease	disease	NOUN	NN	I-Disease
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

DESIGN	design	NOUN	NN	O
:	:	PUNCT	:	O
Prospective	prospective	ADJ	JJ	O
study	study	NOUN	NN	O
.	.	PUNCT	.	O

SETTING	set	VERB	VBG	O
:	:	PUNCT	:	O
Affective	Affective	PROPN	NNP	O
Disorders	Disorders	PROPN	NNPS	O
Clinic	Clinic	PROPN	NNP	O
at	at	ADP	IN	O
St	St	PROPN	NNP	O
.	.	PUNCT	.	O

Mary	Mary	PROPN	NNP	O
'	'	PUNCT	''	O
s	s	PROPN	NNP	O
Hospital	Hospital	PROPN	NNP	O
,	,	PUNCT	,	O
Montreal	Montreal	PROPN	NNP	O
.	.	PUNCT	.	O

PATIENTS	PATIENTS	PROPN	NNP	O
:	:	PUNCT	:	O
One	one	NUM	CD	O
hundred	hundred	NUM	CD	O
and	and	CCONJ	CC	O
one	one	NUM	CD	O
patients	patient	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
28	28	NUM	CD	O
men	man	NOUN	NNS	O
and	and	CCONJ	CC	O
73	73	NUM	CD	O
women	woman	NOUN	NNS	O
)	)	PUNCT	-RRB-	O
with	with	ADP	IN	O
bipolar	bipolar	ADJ	JJ	B-Disease
disorder	disorder	NOUN	NN	I-Disease
receiving	receiving	NOUN	NN	O
lithium	lithium	NOUN	NN	B-Chemical
maintenance	maintenance	NOUN	NN	O
therapy	therapy	NOUN	NN	O
ranging	range	VERB	VBG	O
from	from	ADP	IN	O
1	1	NUM	CD	O
year	year	NOUN	NN	O
'	'	PUNCT	''	O
s	s	NOUN	NN	O
to	to	ADP	IN	O
32	32	NUM	CD	O
years	year	NOUN	NNS	O
'	'	PART	POS	O
duration	duration	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
