Selegiline	Selegiline	PROPN	NNP	0	B-Chemical
substance	substance	NOUN	NN	5	O
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
and	and	CCONJ	CC	5	O
other	other	ADJ	JJ	5	O
mood	mood	NOUN	NN	5	B-Disease
disorders	disorder	NOUN	NNS	5	I-Disease
.	.	PUNCT	.	9	O

243	243	NUM	CD	7	O
cocaine	cocaine	NOUN	NN	5	B-Chemical
-	-	PUNCT	HYPH	7	O
dependent	dependent	ADJ	JJ	9	O
outpatients	outpatient	NOUN	NNS	5	O
with	with	ADP	IN	5	O
cocaine	cocaine	NOUN	NN	5	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
mood	mood	NOUN	NN	5	B-Disease
disorder	disorder	NOUN	NN	5	I-Disease
(	(	PUNCT	-LRB-	9	O
CIMD	CIMD	PROPN	NNP	3	B-Disease
)	)	PUNCT	-RRB-	9	O
,	,	PUNCT	,	9	O
other	other	ADJ	JJ	5	O
mood	mood	NOUN	NN	5	B-Disease
disorders	disorder	NOUN	NNS	5	I-Disease
,	,	PUNCT	,	9	O
or	or	CCONJ	CC	5	O
no	no	DET	DT	9	O
mood	mood	NOUN	NN	5	B-Disease
disorder	disorder	NOUN	NN	5	I-Disease
were	be	VERB	VBD	9	O
compared	compare	VERB	VBN	9	O
on	on	ADP	IN	5	O
measures	measure	NOUN	NNS	5	O
of	of	ADP	IN	5	O
psychiatric	psychiatric	ADJ	JJ	5	B-Disease
symptoms	symptom	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
prevalence	prevalence	NOUN	NN	5	O
rate	rate	NOUN	NN	9	O
for	for	ADP	IN	5	O
CIMD	CIMD	PROPN	NNP	3	B-Disease
was	be	VERB	VBD	9	O
12	12	NUM	CD	9	O
%	%	NOUN	NN	9	O
at	at	ADP	IN	9	O
baseline	baseline	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Introduction	introduction	NOUN	NN	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
DSM	DSM	PROPN	NNP	4	O
-	-	PUNCT	HYPH	7	O
IV	IV	PROPN	NNP	9	O
diagnosis	diagnosis	NOUN	NN	5	O
of	of	ADP	IN	5	O
CIMD	CIMD	PROPN	NNP	3	B-Disease
did	do	VERB	VBD	9	O
not	not	ADV	RB	5	O
substantially	substantially	ADV	RB	9	O
affect	affect	VERB	VB	9	O
rates	rate	NOUN	NNS	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
other	other	ADJ	JJ	5	O
depressive	depressive	ADJ	JJ	5	B-Disease
disorders	disorder	NOUN	NNS	5	I-Disease
.	.	PUNCT	.	9	O

Patients	patient	NOUN	NNS	5	O
with	with	ADP	IN	5	O
CIMD	CIMD	PROPN	NNP	3	B-Disease
had	have	VERB	VBD	9	O
symptom	symptom	NOUN	NN	5	O
severity	severity	NOUN	NN	5	O
levels	level	NOUN	NNS	3	O
between	between	ADP	IN	5	O
those	those	DET	DT	5	O
of	of	ADP	IN	5	O
patients	patient	NOUN	NNS	5	O
with	with	ADP	IN	5	O
and	and	CCONJ	CC	5	O
without	without	ADP	IN	9	O
a	a	DET	DT	5	O
mood	mood	NOUN	NN	5	B-Disease
disorder	disorder	NOUN	NN	5	I-Disease
.	.	PUNCT	.	9	O

These	these	DET	DT	5	O
findings	finding	NOUN	NNS	9	O
suggest	suggest	VERB	VBP	9	O
some	some	DET	DT	5	O
validity	validity	NOUN	NN	5	O
for	for	ADP	IN	5	O
the	the	DET	DT	5	O
new	new	ADJ	JJ	5	O
DSM	DSM	PROPN	NNP	4	O
-	-	PUNCT	HYPH	7	O
IV	IV	PROPN	NNP	9	O
diagnosis	diagnosis	NOUN	NN	5	O
of	of	ADP	IN	5	O
CIMD	CIMD	PROPN	NNP	3	B-Disease
,	,	PUNCT	,	9	O
but	but	CCONJ	CC	9	O
also	also	ADV	RB	9	O
suggest	suggest	VERB	VBP	9	O
that	that	ADP	IN	5	O
it	-PRON-	PRON	PRP	5	O
requires	require	VERB	VBZ	5	O
further	further	ADJ	JJ	9	O
specification	specification	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
replication	replication	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Effect	effect	NOUN	NN	0	O
of	of	ADP	IN	5	O
fucoidan	fucoidan	NOUN	NN	0	B-Chemical
treatment	treatment	NOUN	NN	9	O
on	on	ADP	IN	5	O
collagenase	collagenase	NOUN	NN	0	O
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
intracerebral	intracerebral	ADJ	JJ	5	B-Disease
hemorrhage	hemorrhage	NOUN	NN	5	I-Disease
in	in	ADP	IN	5	O
rats	rat	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

Inflammatory	inflammatory	ADJ	JJ	9	O
cells	cell	NOUN	NNS	3	O
are	be	VERB	VBP	5	O
postulated	postulate	VERB	VBN	9	O
to	to	PART	TO	5	O
mediate	mediate	VERB	VB	3	O
some	some	DET	DT	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
brain	brain	NOUN	NN	5	B-Disease
damage	damage	NOUN	NN	9	I-Disease
following	follow	VERB	VBG	9	O
ischemic	ischemic	ADJ	JJ	9	B-Disease
stroke	stroke	NOUN	NN	5	I-Disease
.	.	PUNCT	.	9	O

Intracerebral	intracerebral	ADJ	JJ	5	B-Disease
hemorrhage	hemorrhage	NOUN	NN	5	I-Disease
is	be	VERB	VBZ	5	O
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
more	more	ADJ	JJR	5	O
inflammation	inflammation	NOUN	NN	9	B-Disease
than	than	ADP	IN	5	O
ischemic	ischemic	ADJ	JJ	9	B-Disease
stroke	stroke	NOUN	NN	5	I-Disease
.	.	PUNCT	.	9	O

We	-PRON-	PRON	PRP	9	O
tested	test	VERB	VBD	9	O
the	the	DET	DT	5	O
sulfated	sulfate	VERB	VBN	0	O
polysaccharide	polysaccharide	NOUN	NN	0	O
fucoidan	fucoidan	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
which	which	DET	WDT	5	O
has	have	VERB	VBZ	9	O
been	be	VERB	VBN	9	O
reported	report	VERB	VBN	9	O
to	to	PART	TO	5	O
reduce	reduce	VERB	VB	5	O
inflammatory	inflammatory	ADJ	JJ	3	O
brain	brain	NOUN	NN	5	B-Disease
damage	damage	NOUN	NN	9	I-Disease
,	,	PUNCT	,	9	O
in	in	ADP	IN	5	O
a	a	DET	DT	5	O
rat	rat	NOUN	NN	3	O
model	model	NOUN	NN	5	O
of	of	ADP	IN	5	O
intracerebral	intracerebral	ADJ	JJ	5	B-Disease
hemorrhage	hemorrhage	NOUN	NN	5	I-Disease
induced	induce	VERB	VBN	3	O
by	by	ADP	IN	9	O
injection	injection	NOUN	NN	9	O
of	of	ADP	IN	5	O
bacterial	bacterial	ADJ	JJ	9	O
collagenase	collagenase	NOUN	NN	0	O
into	into	ADP	IN	9	O
the	the	DET	DT	5	O
caudate	caudate	ADJ	JJ	5	O
nucleus	nucleus	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Rats	rat	NOUN	NNS	9	O
were	be	VERB	VBD	9	O
treated	treat	VERB	VBN	3	O
with	with	ADP	IN	5	O
seven	seven	NUM	CD	9	O
day	day	NOUN	NN	9	O
intravenous	intravenous	ADJ	JJ	0	O
infusion	infusion	NOUN	NN	0	O
of	of	ADP	IN	5	O
fucoidan	fucoidan	NOUN	NN	0	B-Chemical
(	(	PUNCT	-LRB-	9	O
30	30	NUM	CD	9	O
micrograms	micrograms	NOUN	NN	0	O
h	h	NOUN	NN	0	O
-	-	PUNCT	HYPH	7	O
1	1	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
or	or	CCONJ	CC	5	O
vehicle	vehicle	NOUN	NN	3	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
hematoma	hematoma	NOUN	NN	5	B-Disease
was	be	VERB	VBD	9	O
assessed	assess	VERB	VBN	9	O
in	in	ADP	IN	5	O
vivo	vivo	NOUN	NNS	3	O
by	by	ADP	IN	9	O
magnetic	magnetic	ADJ	JJ	0	O
resonance	resonance	NOUN	NN	5	O
imaging	imaging	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Motor	motor	NOUN	NN	5	O
behavior	behavior	NOUN	NN	5	O
,	,	PUNCT	,	9	O
passive	passive	ADJ	JJ	5	O
avoidance	avoidance	NOUN	NN	5	O
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
skilled	skilled	ADJ	JJ	5	O
forelimb	forelimb	NOUN	NN	5	O
function	function	NOUN	NN	9	O
were	be	VERB	VBD	9	O
tested	test	VERB	VBN	9	O
repeatedly	repeatedly	ADV	RB	5	O
for	for	ADP	IN	5	O
six	six	NUM	CD	9	O
weeks	week	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

Fucoidan	fucoidan	NOUN	NN	0	B-Chemical
-	-	PUNCT	HYPH	7	O
treated	treat	VERB	VBN	3	O
rats	rat	NOUN	NNS	9	O
exhibited	exhibit	VERB	VBD	9	O
evidence	evidence	NOUN	NN	9	O
of	of	ADP	IN	5	O
impaired	impaired	ADJ	JJ	9	B-Disease
blood	blood	NOUN	NN	9	I-Disease
clotting	clotting	NOUN	NN	5	I-Disease
and	and	CCONJ	CC	5	O
hemodilution	hemodilution	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
had	have	VERB	VBD	9	O
larger	large	ADJ	JJR	5	O
hematomas	hematoma	NOUN	NNS	5	B-Disease
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
tended	tend	VERB	VBD	5	O
to	to	PART	TO	5	O
have	have	VERB	VB	5	O
less	less	ADJ	JJR	5	O
inflammation	inflammation	NOUN	NN	9	B-Disease
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
vicinity	vicinity	NOUN	NN	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
hematoma	hematoma	NOUN	NN	5	B-Disease
after	after	ADP	IN	9	O
three	three	NUM	CD	9	O
days	day	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

They	-PRON-	PRON	PRP	5	O
showed	show	VERB	VBD	9	O
significantly	significantly	ADV	RB	9	O
more	more	ADV	RBR	5	O
rapid	rapid	ADJ	JJ	5	O
improvement	improvement	NOUN	NN	5	O
of	of	ADP	IN	5	O
motor	motor	NOUN	NN	5	O
function	function	NOUN	NN	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
first	first	ADJ	JJ	9	O
week	week	NOUN	NN	9	O
following	follow	VERB	VBG	9	O
hemorrhage	hemorrhage	NOUN	NN	5	B-Disease
and	and	CCONJ	CC	5	O
better	well	ADJ	JJR	5	O
memory	memory	NOUN	NN	5	O
retention	retention	NOUN	NN	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
passive	passive	ADJ	JJ	5	O
avoidance	avoidance	NOUN	NN	5	O
test	test	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Acute	acute	ADJ	JJ	5	O
white	white	ADJ	JJ	9	B-Disease
matter	matter	NOUN	NN	5	I-Disease
edema	edema	NOUN	NN	5	I-Disease
and	and	CCONJ	CC	5	O
eventual	eventual	ADJ	JJ	5	O
neuronal	neuronal	ADJ	JJ	3	B-Disease
loss	loss	NOUN	NN	9	I-Disease
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
striatum	striatum	NOUN	NN	9	O
adjacent	adjacent	ADJ	JJ	9	O
to	to	ADP	IN	5	O
the	the	DET	DT	5	O
hematoma	hematoma	NOUN	NN	5	B-Disease
did	do	VERB	VBD	9	O
not	not	ADV	RB	5	O
differ	differ	VERB	VB	9	O
between	between	ADP	IN	5	O
the	the	DET	DT	5	O
two	two	NUM	CD	5	O
groups	group	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

Investigation	investigation	NOUN	NN	9	O
of	of	ADP	IN	5	O
more	more	ADV	RBR	5	O
specific	specific	ADJ	JJ	9	O
anti	anti	ADJ	JJ	3	O
-	-	ADJ	JJ	7	O
inflammatory	inflammatory	ADJ	JJ	3	O
agents	agent	NOUN	NNS	5	O
and	and	CCONJ	CC	5	O
hemodiluting	hemodilute	VERB	VBG	9	O
agents	agent	NOUN	NNS	5	O
are	be	VERB	VBP	5	O
warranted	warrant	VERB	VBN	9	O
in	in	ADP	IN	5	O
intracerebral	intracerebral	ADJ	JJ	5	B-Disease
hemorrhage	hemorrhage	NOUN	NN	5	I-Disease
.	.	PUNCT	.	9	O

Recurarization	recurarization	NOUN	NN	_	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
recovery	recovery	NOUN	NN	9	O
room	room	NOUN	NN	9	O
.	.	PUNCT	.	9	O

A	a	DET	DT	9	O
case	case	NOUN	NN	5	O
of	of	ADP	IN	5	O
recurarization	recurarization	NOUN	NN	5	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
recovery	recovery	NOUN	NN	9	O
room	room	NOUN	NN	9	O
is	be	VERB	VBZ	5	O
reported	report	VERB	VBN	9	O
.	.	PUNCT	.	9	O

Accumulation	accumulation	NOUN	NN	9	O
of	of	ADP	IN	5	O
atracurium	atracurium	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
intravenous	intravenous	ADJ	JJ	0	O
line	line	NOUN	NN	9	O
led	lead	VERB	VBN	9	O
to	to	ADP	IN	5	O
recurarization	recurarization	NOUN	NN	5	O
after	after	ADP	IN	9	O
flushing	flush	VERB	VBG	5	O
the	the	DET	DT	5	O
line	line	NOUN	NN	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
recovery	recovery	NOUN	NN	9	O
room	room	NOUN	NN	9	O
.	.	PUNCT	.	9	O

A	a	DET	DT	9	O
respiratory	respiratory	ADJ	JJ	5	B-Disease
arrest	arrest	NOUN	NN	3	I-Disease
with	with	ADP	IN	5	O
severe	severe	ADJ	JJ	5	O
desaturation	desaturation	NOUN	NN	5	B-Disease
and	and	CCONJ	CC	5	O
bradycardia	bradycardia	NOUN	NN	5	B-Disease
occurred	occur	VERB	VBD	9	O
.	.	PUNCT	.	9	O

Circumstances	circumstance	NOUN	NNS	5	O
leading	lead	VERB	VBG	9	O
to	to	ADP	IN	5	O
this	this	DET	DT	5	O
event	event	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
the	the	DET	DT	5	O
mechanisms	mechanism	NOUN	NNS	9	O
enabling	enable	VERB	VBG	5	O
a	a	DET	DT	5	O
neuromuscular	neuromuscular	ADJ	JJ	5	B-Disease
blockade	blockade	NOUN	NN	3	I-Disease
to	to	PART	TO	5	O
occur	occur	VERB	VB	5	O
,	,	PUNCT	,	9	O
following	follow	VERB	VBG	9	O
the	the	DET	DT	5	O
administration	administration	NOUN	NN	9	O
of	of	ADP	IN	5	O
a	a	DET	DT	5	O
small	small	ADJ	JJ	9	O
dose	dose	NOUN	NN	9	O
of	of	ADP	IN	5	O
relaxant	relaxant	NOUN	NN	0	O
,	,	PUNCT	,	9	O
are	be	VERB	VBP	5	O
discussed	discuss	VERB	VBN	5	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
haemodynamic	haemodynamic	ADJ	JJ	5	O
effects	effect	NOUN	NNS	9	O
of	of	ADP	IN	5	O
propofol	propofol	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
combination	combination	NOUN	NN	9	O
with	with	ADP	IN	5	O
ephedrine	ephedrine	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
elderly	elderly	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
(	(	PUNCT	-LRB-	9	O
ASA	ASA	PROPN	NNP	9	O
groups	group	NOUN	NNS	9	O
3	3	NUM	CD	9	O
and	and	CCONJ	CC	5	O
4	4	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
marked	marked	ADJ	JJ	9	O
vasodilator	vasodilator	NOUN	NN	0	O
and	and	CCONJ	CC	5	O
negative	negative	ADJ	JJ	9	O
inotropic	inotropic	ADJ	JJ	5	O
effects	effect	NOUN	NNS	9	O
of	of	ADP	IN	5	O
propofol	propofol	NOUN	NNS	0	B-Chemical
are	be	VERB	VBP	5	O
disadvantages	disadvantage	NOUN	NNS	5	O
in	in	ADP	IN	5	O
frail	frail	ADJ	JJ	5	O
elderly	elderly	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

We	-PRON-	PRON	PRP	9	O
investigated	investigate	VERB	VBD	9	O
the	the	DET	DT	5	O
safety	safety	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
efficacy	efficacy	NOUN	NN	9	O
of	of	ADP	IN	5	O
adding	add	VERB	VBG	0	O
different	different	ADJ	JJ	9	O
doses	dose	NOUN	NNS	0	O
of	of	ADP	IN	5	O
ephedrine	ephedrine	NOUN	NN	0	B-Chemical
to	to	ADP	IN	5	O
propofol	propofol	VERB	VB	0	B-Chemical
in	in	ADP	IN	5	O
order	order	NOUN	NN	5	O
to	to	PART	TO	5	O
obtund	obtund	VERB	VB	5	O
the	the	DET	DT	5	O
hypotensive	hypotensive	ADJ	JJ	5	B-Disease
response	response	NOUN	NN	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
haemodynamic	haemodynamic	ADJ	JJ	5	O
effects	effect	NOUN	NNS	9	O
of	of	ADP	IN	5	O
adding	add	VERB	VBG	0	O
15	15	NUM	CD	9	O
,	,	PUNCT	,	9	O
20	20	NUM	CD	9	O
or	or	CCONJ	CC	5	O
25	25	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
of	of	ADP	IN	5	O
ephedrine	ephedrine	NOUN	NN	0	B-Chemical
to	to	ADP	IN	5	O
200	200	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
of	of	ADP	IN	5	O
propofol	propofol	ADJ	JJ	0	B-Chemical
were	be	VERB	VBD	9	O
compared	compare	VERB	VBN	9	O
to	to	PART	TO	5	O
control	control	VERB	VB	9	O
in	in	ADP	IN	5	O
40	40	NUM	CD	9	O
ASA	ASA	PROPN	NNP	9	O
3	3	NUM	CD	9	O
/	/	SYM	SYM	9	O
4	4	NUM	CD	9	O
patients	patient	NOUN	NNS	5	O
over	over	ADP	IN	5	O
60	60	NUM	CD	9	O
years	year	NOUN	NNS	5	O
presenting	present	VERB	VBG	5	O
for	for	ADP	IN	5	O
genito	genito	ADJ	JJ	5	O
-	-	PUNCT	HYPH	7	O
urinary	urinary	NOUN	NN	9	O
surgery	surgery	NOUN	NN	5	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
addition	addition	NOUN	NN	9	O
of	of	ADP	IN	5	O
ephedrine	ephedrine	NOUN	NN	0	B-Chemical
to	to	ADP	IN	5	O
propofol	propofol	ADJ	JJ	0	B-Chemical
appears	appear	VERB	VBZ	9	O
to	to	PART	TO	5	O
be	be	VERB	VB	5	O
an	an	DET	DT	5	O
effective	effective	ADJ	JJ	5	O
method	method	NOUN	NN	5	O
of	of	ADP	IN	5	O
obtunding	obtund	VERB	VBG	5	O
the	the	DET	DT	5	O
hypotensive	hypotensive	ADJ	JJ	5	B-Disease
response	response	NOUN	NN	9	O
to	to	PART	TO	5	O
propofol	propofol	VERB	VB	0	B-Chemical
at	at	ADP	IN	9	O
all	all	DET	DT	5	O
doses	dose	NOUN	NNS	0	O
used	use	VERB	VBN	5	O
in	in	ADP	IN	5	O
this	this	DET	DT	5	O
study	study	NOUN	NN	9	O
.	.	PUNCT	.	9	O

However	however	ADV	RB	9	O
,	,	PUNCT	,	9	O
marked	mark	VERB	VBD	9	O
tachycardia	tachycardia	NOUN	NN	5	B-Disease
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
the	the	DET	DT	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
ephedrine	ephedrine	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
combination	combination	NOUN	NN	9	O
with	with	ADP	IN	5	O
propofol	propofol	NOUN	NN	0	B-Chemical
occurred	occur	VERB	VBD	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
majority	majority	NOUN	NN	9	O
of	of	ADP	IN	5	O
patients	patient	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
occasionally	occasionally	ADV	RB	5	O
reaching	reach	VERB	VBG	5	O
high	high	ADJ	JJ	9	O
levels	level	NOUN	NNS	3	O
in	in	ADP	IN	5	O
individual	individual	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Due	due	ADP	IN	5	O
to	to	ADP	IN	5	O
the	the	DET	DT	5	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
this	this	DET	DT	5	O
tachycardia	tachycardia	NOUN	NN	5	B-Disease
inducing	induce	VERB	VBG	3	O
myocardial	myocardial	ADJ	JJ	9	B-Disease
ischemia	ischemia	NOUN	NN	9	I-Disease
,	,	PUNCT	,	9	O
we	-PRON-	PRON	PRP	5	O
would	would	VERB	MD	5	O
not	not	ADV	RB	5	O
recommend	recommend	VERB	VB	5	O
the	the	DET	DT	5	O
use	use	NOUN	NN	5	O
in	in	ADP	IN	5	O
elderly	elderly	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
of	of	ADP	IN	5	O
any	any	DET	DT	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
ephedrine	ephedrine	NOUN	NN	0	B-Chemical
/	/	SYM	SYM	9	O
propofol	propofol	PROPN	NNP	0	B-Chemical
/	/	SYM	SYM	9	O
mixtures	mixture	NOUN	NNS	0	O
studied	study	VERB	VBD	9	O
.	.	PUNCT	.	9	O

Gemcitabine	gemcitabine	ADJ	JJ	0	B-Chemical
plus	plus	CCONJ	CC	9	O
vinorelbine	vinorelbine	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
nonsmall	nonsmall	NOUN	NN	3	B-Disease
cell	cell	NOUN	NN	3	I-Disease
lung	lung	NOUN	NN	9	I-Disease
carcinoma	carcinoma	NOUN	NN	3	I-Disease
patients	patient	NOUN	NNS	5	O
age	age	NOUN	NN	5	O
70	70	NUM	CD	9	O
years	year	NOUN	NNS	5	O
or	or	CCONJ	CC	5	O
older	old	ADJ	JJR	5	O
or	or	CCONJ	CC	5	O
patients	patient	NOUN	NNS	5	O
who	who	PRON	WP	5	O
cannot	cannot	VERB	VBP	5	O
receive	receive	ADJ	JJ	5	O
cisplatin	cisplatin	NOUN	NN	3	B-Chemical
.	.	PUNCT	.	9	O

Oncopaz	Oncopaz	PROPN	NNP	_	O
Cooperative	Cooperative	PROPN	NNP	2	O
Group	Group	PROPN	NNP	9	O
.	.	PUNCT	.	9	O

BACKGROUND	BACKGROUND	NOUN	NNS	2	O
:	:	PUNCT	:	9	O
Although	although	ADP	IN	9	O
the	the	DET	DT	5	O
prevalence	prevalence	NOUN	NN	5	O
of	of	ADP	IN	5	O
nonsmall	nonsmall	NOUN	NN	3	B-Disease
cell	cell	NOUN	NN	3	I-Disease
lung	lung	NOUN	NN	9	I-Disease
carcinoma	carcinoma	NOUN	NN	3	I-Disease
(	(	PUNCT	-LRB-	9	O
NSCLC	nsclc	NOUN	NN	3	B-Disease
)	)	PUNCT	-RRB-	9	O
is	be	VERB	VBZ	5	O
high	high	ADJ	JJ	9	O
among	among	ADP	IN	5	O
elderly	elderly	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
few	few	ADJ	JJ	5	O
data	datum	NOUN	NNS	5	O
are	be	VERB	VBP	5	O
available	available	ADJ	JJ	5	O
regarding	regard	VERB	VBG	5	O
the	the	DET	DT	5	O
efficacy	efficacy	NOUN	NN	9	O
and	and	CCONJ	CC	5	O
toxicity	toxicity	NOUN	NN	9	B-Disease
of	of	ADP	IN	5	O
chemotherapy	chemotherapy	NOUN	NN	5	O
in	in	ADP	IN	5	O
this	this	DET	DT	5	O
group	group	NOUN	NN	9	O
of	of	ADP	IN	5	O
patients	patient	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Recent	recent	ADJ	JJ	9	O
reports	report	NOUN	NNS	9	O
indicate	indicate	VERB	VBP	9	O
that	that	ADP	IN	5	O
single	single	ADJ	JJ	9	O
agent	agent	NOUN	NN	9	O
therapy	therapy	NOUN	NN	5	O
with	with	ADP	IN	5	O
vinorelbine	vinorelbine	NOUN	NN	0	B-Chemical
(	(	PUNCT	-LRB-	9	O
VNB	VNB	PROPN	NNP	4	B-Chemical
)	)	PUNCT	-RRB-	9	O
or	or	CCONJ	CC	5	O
gemcitabine	gemcitabine	NOUN	NN	3	B-Chemical
(	(	PUNCT	-LRB-	9	O
GEM	gem	NOUN	NN	9	B-Chemical
)	)	PUNCT	-RRB-	9	O
may	may	VERB	MD	5	O
obtain	obtain	VERB	VB	5	O
a	a	DET	DT	5	O
response	response	NOUN	NN	9	O
rate	rate	NOUN	NN	9	O
of	of	ADP	IN	5	O
20	20	NUM	CD	9	O
-	-	SYM	SYM	7	O
30	30	NUM	CD	9	O
%	%	NOUN	NN	9	O
in	in	ADP	IN	5	O
elderly	elderly	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
with	with	ADP	IN	5	O
acceptable	acceptable	ADJ	JJ	5	O
toxicity	toxicity	NOUN	NN	9	B-Disease
and	and	CCONJ	CC	5	O
improvement	improvement	NOUN	NN	5	O
in	in	ADP	IN	5	O
symptoms	symptom	NOUN	NNS	5	O
and	and	CCONJ	CC	5	O
quality	quality	NOUN	NN	5	O
of	of	ADP	IN	5	O
life	life	NOUN	NN	5	O
.	.	PUNCT	.	9	O

In	in	ADP	IN	9	O
the	the	DET	DT	5	O
current	current	ADJ	JJ	5	O
study	study	NOUN	NN	9	O
the	the	DET	DT	5	O
efficacy	efficacy	NOUN	NN	9	O
and	and	CCONJ	CC	5	O
toxicity	toxicity	NOUN	NN	9	B-Disease
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
combination	combination	NOUN	NN	9	O
of	of	ADP	IN	5	O
GEM	GEM	PROPN	NNP	9	B-Chemical
and	and	CCONJ	CC	5	O
VNB	VNB	PROPN	NNP	4	B-Chemical
in	in	ADP	IN	5	O
elderly	elderly	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
with	with	ADP	IN	5	O
advanced	advanced	ADJ	JJ	5	O
NSCLC	nsclc	NOUN	NN	3	B-Disease
or	or	CCONJ	CC	5	O
those	those	DET	DT	5	O
with	with	ADP	IN	5	O
some	some	DET	DT	5	O
contraindication	contraindication	NOUN	NN	5	O
to	to	ADP	IN	5	O
receiving	receive	VERB	VBG	9	O
cisplatin	cisplatin	NOUN	NN	3	B-Chemical
were	be	VERB	VBD	9	O
assessed	assess	VERB	VBN	9	O
.	.	PUNCT	.	9	O

METHODS	method	NOUN	NNS	2	O
:	:	PUNCT	:	9	O
Forty	forty	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
nine	nine	NUM	CD	9	O
patients	patient	NOUN	NNS	5	O
with	with	ADP	IN	5	O
advanced	advanced	ADJ	JJ	5	O
NSCLC	NSCLC	PROPN	NNP	3	B-Disease
were	be	VERB	VBD	9	O
included	include	VERB	VBN	5	O
,	,	PUNCT	,	9	O
38	38	NUM	CD	7	O
of	of	ADP	IN	5	O
whom	whom	PRON	WP	5	O
were	be	VERB	VBD	9	O
age	age	NOUN	NN	5	O
>	>	X	XX	0	O
/	/	SYM	SYM	9	O
=	=	SYM	SYM	7	O
70	70	NUM	CD	9	O
years	year	NOUN	NNS	5	O
and	and	CCONJ	CC	5	O
11	11	NUM	CD	7	O
were	be	VERB	VBD	9	O
